,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
677,Shot Chart Detail,0021600578,479,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,13,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-176,228,1,1,20170110,GSW,MIA
678,Shot Chart Detail,0021600578,484,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,182,193,1,0,20170110,GSW,MIA
679,Shot Chart Detail,0021600578,496,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,18,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,13,1,1,20170110,GSW,MIA
680,Shot Chart Detail,0021600590,11,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,45,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-83,178,1,1,20170112,GSW,DET
681,Shot Chart Detail,0021600590,28,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,17,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,56,203,1,1,20170112,GSW,DET
682,Shot Chart Detail,0021600590,35,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,53,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-78,252,1,1,20170112,GSW,DET
683,Shot Chart Detail,0021600590,59,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,58,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-73,203,1,1,20170112,GSW,DET
684,Shot Chart Detail,0021600590,65,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,28,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-210,190,1,1,20170112,GSW,DET
685,Shot Chart Detail,0021600590,90,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-207,165,1,0,20170112,GSW,DET
686,Shot Chart Detail,0021600590,105,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,53,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,0,164,1,1,20170112,GSW,DET
687,Shot Chart Detail,0021600590,193,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,57,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-35,254,1,0,20170112,GSW,DET
688,Shot Chart Detail,0021600590,196,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,42,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,11,1,1,20170112,GSW,DET
689,Shot Chart Detail,0021600590,218,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,10,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-17,244,1,0,20170112,GSW,DET
690,Shot Chart Detail,0021600590,236,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,4,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,16,1,1,20170112,GSW,DET
691,Shot Chart Detail,0021600590,255,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,18,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,13,1,0,20170112,GSW,DET
692,Shot Chart Detail,0021600590,304,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-160,214,1,0,20170112,GSW,DET
693,Shot Chart Detail,0021600590,328,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,179,193,1,0,20170112,GSW,DET
694,Shot Chart Detail,0021600590,345,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,56,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,13,1,0,20170112,GSW,DET
695,Shot Chart Detail,0021600590,354,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-143,218,1,0,20170112,GSW,DET
696,Shot Chart Detail,0021600590,375,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,48,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-107,232,1,1,20170112,GSW,DET
697,Shot Chart Detail,0021600619,2,201939,Stephen Curry,1610612744,Golden State Warriors,1,11,41,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,16,1,1,20170116,GSW,CLE
698,Shot Chart Detail,0021600619,7,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,30,-19,301,1,0,20170116,GSW,CLE
699,Shot Chart Detail,0021600619,18,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,3,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-228,33,1,0,20170116,GSW,CLE
700,Shot Chart Detail,0021600619,34,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-201,154,1,0,20170116,GSW,CLE
701,Shot Chart Detail,0021600619,65,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,57,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,26,1,0,20170116,GSW,CLE
702,Shot Chart Detail,0021600619,83,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,58,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-202,193,1,1,20170116,GSW,CLE
703,Shot Chart Detail,0021600619,120,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,12,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,6,262,1,1,20170116,GSW,CLE
704,Shot Chart Detail,0021600619,220,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,31,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,96,239,1,0,20170116,GSW,CLE
705,Shot Chart Detail,0021600619,223,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,18,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,2,1,0,20170116,GSW,CLE
706,Shot Chart Detail,0021600619,244,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,34,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,22,-187,120,1,1,20170116,GSW,CLE
707,Shot Chart Detail,0021600619,268,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,1,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,117,244,1,1,20170116,GSW,CLE
708,Shot Chart Detail,0021600619,280,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,49,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,168,193,1,1,20170116,GSW,CLE
709,Shot Chart Detail,0021600619,294,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,130,139,1,0,20170116,GSW,CLE
710,Shot Chart Detail,0021600619,308,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,10,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,17,26,1,0,20170116,GSW,CLE
711,Shot Chart Detail,0021600619,322,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,23,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,11,1,0,20170116,GSW,CLE
712,Shot Chart Detail,0021600619,340,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,15,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,107,223,1,1,20170116,GSW,CLE
713,Shot Chart Detail,0021600619,368,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,48,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,96,136,1,0,20170116,GSW,CLE
714,Shot Chart Detail,0021600619,381,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,195,165,1,0,20170116,GSW,CLE
715,Shot Chart Detail,0021600619,398,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,10,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,22,26,1,0,20170116,GSW,CLE
716,Shot Chart Detail,0021600619,405,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-150,210,1,0,20170116,GSW,CLE
717,Shot Chart Detail,0021600634,22,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,32,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-14,77,1,0,20170118,GSW,OKC
718,Shot Chart Detail,0021600634,34,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,28,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,-6,291,1,1,20170118,GSW,OKC
719,Shot Chart Detail,0021600634,48,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,8,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,26,1,1,20170118,GSW,OKC
720,Shot Chart Detail,0021600634,56,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,58,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,2,1,1,20170118,GSW,OKC
721,Shot Chart Detail,0021600634,86,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-138,232,1,0,20170118,GSW,OKC
722,Shot Chart Detail,0021600634,108,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,51,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-11,26,1,1,20170118,GSW,OKC
723,Shot Chart Detail,0021600634,111,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,41,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-117,193,1,0,20170118,GSW,OKC
724,Shot Chart Detail,0021600634,213,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,51,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,-5,1,0,20170118,GSW,OKC
725,Shot Chart Detail,0021600634,236,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,52,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-19,13,1,0,20170118,GSW,OKC
726,Shot Chart Detail,0021600634,258,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,1,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,21,1,1,20170118,GSW,OKC
727,Shot Chart Detail,0021600634,260,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-43,283,1,0,20170118,GSW,OKC
728,Shot Chart Detail,0021600634,273,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,14,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,7,1,1,20170118,GSW,OKC
729,Shot Chart Detail,0021600634,281,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,52,-19,522,1,0,20170118,GSW,OKC
730,Shot Chart Detail,0021600634,347,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,15,277,1,1,20170118,GSW,OKC
731,Shot Chart Detail,0021600634,365,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,21,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,3,1,1,20170118,GSW,OKC
732,Shot Chart Detail,0021600634,388,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,18,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,11,1,0,20170118,GSW,OKC
733,Shot Chart Detail,0021600634,410,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,41,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,16,1,0,20170118,GSW,OKC
734,Shot Chart Detail,0021600634,488,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-14,269,1,0,20170118,GSW,OKC
735,Shot Chart Detail,0021600634,510,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,13,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,13,1,1,20170118,GSW,OKC
736,Shot Chart Detail,0021600646,3,201939,Stephen Curry,1610612744,Golden State Warriors,1,11,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,10,264,1,0,20170120,HOU,GSW
737,Shot Chart Detail,0021600646,11,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,37,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,11,1,1,20170120,HOU,GSW
